,precision,recall,thresholds,
19731,0.862977602,0.513591218,0.559175,0.643945601
19732,0.862917399,0.513329848,0.559286905,0.643723369
19733,0.862857143,0.513068479,0.559375,0.643501065
19734,0.862796834,0.512807109,0.559452381,0.643278689
19735,0.862736472,0.51254574,0.559516667,0.643056239
19736,0.862676056,0.51228437,0.559552778,0.642833716
19737,0.862615588,0.512023001,0.5596,0.64261112
19738,0.862555066,0.511761631,0.559795238,0.642388451
19739,0.862935214,0.511761631,0.559808333,0.642493847
19740,0.86287478,0.511500261,0.559928571,0.642271086
19741,0.862814292,0.511238892,0.560660119,0.642048252
19742,0.862753751,0.510977522,0.560908333,0.641825345
19743,0.863134658,0.510977522,0.561358333,0.641930717
19744,0.863515901,0.510977522,0.56158869,0.642036125
19745,0.86345559,0.510716153,0.561611905,0.641813106
19746,0.863837312,0.510716153,0.562003571,0.641918528
19747,0.86377709,0.510454783,0.562111905,0.641695416
19748,0.863716814,0.510193413,0.562254762,0.641472231
19749,0.863656485,0.509932044,0.562458333,0.641248973
19750,0.864038973,0.509932044,0.562583333,0.641354372
19751,0.864421799,0.509932044,0.5627125,0.641459806
19752,0.864361702,0.509670674,0.562779762,0.641236435
19753,0.864301552,0.509409305,0.56285,0.641012991
19754,0.864241349,0.509147935,0.563052381,0.640789474
19755,0.864181092,0.508886566,0.563056922,0.640565883
19756,0.864120782,0.508625196,0.563075595,0.640342218
19757,0.864060418,0.508363826,0.563188095,0.64011848
19758,0.864,0.508102457,0.563519048,0.639894668
19759,0.863939529,0.507841087,0.563525,0.639670782
19760,0.863879004,0.507579718,0.56357381,0.639446823
19761,0.863818425,0.507318348,0.5636125,0.639222789
19762,0.864203028,0.507318348,0.563707738,0.639328063
19763,0.864142539,0.507056979,0.563721429,0.639103937
19764,0.864527629,0.507056979,0.563775,0.639209226
19765,0.864467231,0.506795609,0.564183333,0.638985006
19766,0.86440678,0.506534239,0.564208333,0.638760712
19767,0.864346274,0.50627287,0.56425,0.638536344
19768,0.864732143,0.50627287,0.564316667,0.638641609
19769,0.865118356,0.50627287,0.564466667,0.638746908
19770,0.865504915,0.50627287,0.564477381,0.638852243
19771,0.865444792,0.5060115,0.564816667,0.638627742
19772,0.865384615,0.505750131,0.565550379,0.638403167
19773,0.865324385,0.505488761,0.565733333,0.638178518
19774,0.8652641,0.505227392,0.566160119,0.637953795
19775,0.865203762,0.504966022,0.566569048,0.637728998
19776,0.865143369,0.504704652,0.566636111,0.637504127
19777,0.865531152,0.504704652,0.566691667,0.637609378
19778,0.865470852,0.504443283,0.566754762,0.637384412
19779,0.865410498,0.504181913,0.566816667,0.637159372
19780,0.865798923,0.504181913,0.566985714,0.637264618
19781,0.865738662,0.503920544,0.567,0.637039485
19782,0.865678347,0.503659174,0.56750119,0.636814276
19783,0.865617978,0.503397804,0.567629167,0.636588994
19784,0.865557554,0.503136435,0.567667262,0.636363636
19785,0.865497076,0.502875065,0.567804762,0.636138205
19786,0.865436544,0.502613696,0.56781369,0.635912698
19787,0.865375957,0.502352326,0.567833929,0.635687118
19788,0.865765766,0.502352326,0.567933333,0.635792259
19789,0.865705273,0.502090957,0.5682875,0.635566584
19790,0.866095582,0.502090957,0.568510714,0.635671741
19791,0.866035183,0.501829587,0.5687,0.635445971
19792,0.865974729,0.501568217,0.568925,0.635220126
19793,0.865914221,0.501306848,0.569019048,0.634994206
19794,0.865853659,0.501045478,0.56905,0.634768212
19795,0.866244916,0.501045478,0.569120238,0.634873323
19796,0.866184448,0.500784109,0.569445238,0.634647234
19797,0.86657621,0.500784109,0.569942857,0.63475236
19798,0.866968326,0.500784109,0.570566667,0.634857522
19799,0.867360797,0.500784109,0.570696429,0.634962717
19800,0.867300725,0.500522739,0.570736905,0.634736493
19801,0.867240598,0.50026137,0.570871032,0.634510194
19802,0.867180417,0.5,0.570991667,0.63428382
19803,0.867573696,0.5,0.571041486,0.63438899
19804,0.867967332,0.5,0.571085714,0.634494196
19805,0.867907399,0.49973863,0.571458333,0.634267706
19806,0.868301544,0.49973863,0.57174881,0.634372926
19807,0.868696047,0.49973863,0.571760714,0.634478182
19808,0.868636364,0.499477261,0.571807737,0.634251577
19809,0.869031378,0.499477261,0.571845238,0.634356846
19810,0.868971793,0.499215891,0.571860714,0.634130146
19811,0.868912153,0.498954522,0.571909524,0.63390337
19812,0.868852459,0.498693152,0.5721625,0.633676519
19813,0.868792711,0.498431783,0.572199206,0.633449593
19814,0.868732908,0.498170413,0.572205952,0.633222591
19815,0.869129047,0.498170413,0.572266667,0.633327795
19816,0.869069343,0.497909043,0.572491667,0.633100698
19817,0.869009585,0.497647674,0.572717262,0.632873525
19818,0.868949772,0.497386304,0.57279881,0.632646277
19819,0.868889904,0.497124935,0.573352976,0.632418953
19820,0.868829982,0.496863565,0.573564286,0.632191553
19821,0.869227252,0.496863565,0.573575,0.632296691
19822,0.869167429,0.496602196,0.57363869,0.632069195
19823,0.869107551,0.496340826,0.5737875,0.631841624
19824,0.869047619,0.496079456,0.573828571,0.631613977
19825,0.868987632,0.495818087,0.574197619,0.631386254
19826,0.868927589,0.495556717,0.574475,0.631158455
19827,0.868867492,0.495295348,0.574625,0.630930581
19828,0.869266055,0.495295348,0.574682143,0.631035631
19829,0.869206058,0.495033978,0.574908333,0.63080766
19830,0.869146006,0.494772608,0.574941667,0.630579614
19831,0.869085898,0.494511239,0.575083929,0.630351491
19832,0.869025735,0.494249869,0.575108333,0.630123292
19833,0.868965517,0.4939885,0.575207143,0.629895017
19834,0.868905244,0.49372713,0.575236905,0.629666667
19835,0.868844915,0.493465761,0.575391667,0.62943824
19836,0.869244936,0.493465761,0.57551645,0.629543181
19837,0.869184708,0.493204391,0.575533333,0.629314657
19838,0.869124424,0.492943021,0.575640476,0.629086057
19839,0.869064085,0.492681652,0.57575,0.628857381
19840,0.86900369,0.492420282,0.575790476,0.628628629
19841,0.869404707,0.492420282,0.576105952,0.628733522
19842,0.869344414,0.492158913,0.576139286,0.628504673
19843,0.869284065,0.491897543,0.576225,0.628275747
19844,0.86922366,0.491636174,0.576491667,0.628046745
19845,0.869163199,0.491374804,0.576572222,0.627817666
19846,0.869565217,0.491374804,0.576664286,0.627922512
19847,0.869504859,0.491113434,0.576675,0.627693336
19848,0.869907407,0.491113434,0.576697222,0.627798196
19849,0.869847151,0.490852065,0.576739286,0.627568922
19850,0.86978684,0.490590695,0.577316667,0.627339572
19851,0.870190079,0.490590695,0.57740119,0.627444426
19852,0.87012987,0.490329326,0.577653571,0.627214978
19853,0.870069606,0.490067956,0.577707143,0.626985454
19854,0.870473538,0.490067956,0.577891667,0.627090301
19855,0.870413377,0.489806587,0.578216667,0.626860679
19856,0.87035316,0.489545217,0.578366667,0.62663098
19857,0.870292887,0.489283847,0.57845,0.626401205
19858,0.870232558,0.489022478,0.57867381,0.626171352
19859,0.870637506,0.489022478,0.578925,0.626276151
19860,0.870577281,0.488761108,0.579091667,0.6260462
19861,0.870982767,0.488761108,0.579257143,0.626151013
19862,0.870922647,0.488499739,0.579433947,0.625920965
19863,0.871328671,0.488499739,0.579566667,0.626025791
19864,0.871735075,0.488499739,0.57965,0.626130653
19865,0.872141857,0.488499739,0.579825,0.62623555
19866,0.872082166,0.488238369,0.580125,0.626005362
19867,0.872489491,0.488238369,0.580216667,0.626110273
19868,0.872897196,0.488238369,0.580293452,0.62621522
19869,0.873305283,0.488238369,0.580333333,0.626320201
19870,0.873246024,0.487976999,0.58063869,0.626089873
19871,0.873654656,0.487976999,0.580903571,0.626194868
19872,0.873595506,0.48771563,0.581020238,0.625964441
19873,0.8735363,0.48745426,0.58107381,0.625733937
19874,0.873945642,0.48745426,0.581227381,0.625838926
19875,0.873886545,0.487192891,0.581375,0.625608324
19876,0.873827392,0.486931521,0.581845833,0.625377644
19877,0.874237447,0.486931521,0.581901587,0.625482625
19878,0.874178404,0.486670152,0.581978968,0.625251847
19879,0.874119305,0.486408782,0.5822,0.625020991
19880,0.87406015,0.486147412,0.582313095,0.624790057
19881,0.87400094,0.485886043,0.582391667,0.624559046
19882,0.874412041,0.485886043,0.582469048,0.624663978
19883,0.874352941,0.485624673,0.582613095,0.624432868
19884,0.874293785,0.485363304,0.583070238,0.624201681
19885,0.874234574,0.485101934,0.5831,0.623970415
19886,0.874175306,0.484840565,0.583111905,0.623739072
19887,0.874587459,0.484840565,0.583140476,0.623843955
19888,0.874528302,0.484579195,0.583169048,0.623612513
19889,0.874469089,0.484317825,0.583308333,0.623380992
19890,0.874881964,0.484317825,0.583414492,0.623485868
19891,0.874822863,0.484056456,0.58353869,0.623254249
19892,0.875236295,0.484056456,0.583816667,0.623359138
19893,0.875650118,0.484056456,0.583944444,0.623464063
19894,0.875591296,0.483795086,0.584094048,0.623232323
19895,0.876005679,0.483795086,0.584358333,0.623337262
19896,0.87594697,0.483533717,0.584401389,0.623105423
19897,0.875888205,0.483272347,0.584407143,0.622873505
19898,0.875829384,0.483010978,0.584620238,0.622641509
19899,0.875770507,0.482749608,0.585108333,0.622409436
19900,0.875711575,0.482488238,0.585254167,0.622177283
19901,0.875652587,0.482226869,0.585507143,0.621945053
19902,0.875593542,0.481965499,0.585525,0.621712744
19903,0.876009501,0.481965499,0.585591667,0.621817569
19904,0.87595057,0.48170413,0.585619643,0.62158516
19905,0.875891583,0.48144276,0.58562381,0.621352673
19906,0.87583254,0.48118139,0.585833333,0.621120108
19907,0.875773441,0.480920021,0.585845238,0.620887464
19908,0.876190476,0.480920021,0.585919048,0.620992238
19909,0.876131491,0.480658651,0.586058333,0.620759494
19910,0.876549094,0.480658651,0.586138095,0.620864281
19911,0.876967096,0.480658651,0.586236905,0.620969103
19912,0.876908397,0.480397282,0.586280952,0.620736238
19913,0.876849642,0.480135912,0.586341667,0.620503293
19914,0.876790831,0.479874543,0.58646627,0.62027027
19915,0.876731964,0.479613173,0.586766667,0.620037168
19916,0.87667304,0.479351803,0.587016071,0.619803988
19917,0.87661406,0.479090434,0.587544444,0.619570728
19918,0.876555024,0.478829064,0.587575,0.61933739
19919,0.876974629,0.478829064,0.587579762,0.619442096
19920,0.876915709,0.478567695,0.5878,0.619208657
19921,0.877335889,0.478567695,0.587994841,0.619313377
19922,0.877277085,0.478306325,0.588142262,0.619079838
19923,0.877218225,0.478044956,0.58815,0.618846219
19924,0.877159309,0.477783586,0.588161905,0.618612521
19925,0.877580413,0.477783586,0.58817619,0.618717211
19926,0.877521614,0.477522216,0.588385714,0.618483412
19927,0.877462758,0.477260847,0.588435119,0.618249534
19928,0.877403846,0.476999477,0.588461905,0.618015577
19929,0.877344877,0.476738108,0.58895,0.617781541
19930,0.877285852,0.476476738,0.589046429,0.617547425
19931,0.877226769,0.476215369,0.589196429,0.617313231
19932,0.87716763,0.475953999,0.589216667,0.617078956
19933,0.877590361,0.475953999,0.589408333,0.617183528
19934,0.87753134,0.475692629,0.589530952,0.616949153
19935,0.877954655,0.475692629,0.589767857,0.617053738
19936,0.878378378,0.475692629,0.589994643,0.617158359
19937,0.878319652,0.47543126,0.590041071,0.61692386
19938,0.87826087,0.47516989,0.59015,0.616689281
19939,0.878685355,0.47516989,0.590295238,0.616793893
19940,0.878626692,0.474908521,0.5904,0.616559213
19941,0.878567973,0.474647151,0.59053631,0.616324453
19942,0.878509197,0.474385781,0.590679762,0.616089613
19943,0.878450363,0.474124412,0.590689286,0.615854694
19944,0.878391473,0.473863042,0.591020635,0.615619694
19945,0.878332525,0.473601673,0.591066667,0.615384615
19946,0.878273521,0.473340303,0.591097619,0.615149457
19947,0.878214459,0.473078934,0.591110714,0.614914218
19948,0.87815534,0.472817564,0.591295833,0.614678899
19949,0.878581836,0.472817564,0.591415476,0.614783347
19950,0.879008746,0.472817564,0.591467262,0.614887831
19951,0.879436072,0.472817564,0.591521459,0.614992351
19952,0.879863813,0.472817564,0.591571429,0.615096906
19953,0.880291971,0.472817564,0.591682143,0.615201496
19954,0.88023369,0.472556194,0.591732143,0.614965986
19955,0.880175353,0.472294825,0.591765476,0.614730396
19956,0.880604288,0.472294825,0.591811905,0.614834978
19957,0.880546075,0.472033455,0.591830952,0.614599285
19958,0.880487805,0.471772086,0.591852976,0.614363513
19959,0.880429478,0.471510716,0.5919125,0.61412766
19960,0.880371094,0.471249347,0.592028571,0.613891726
19961,0.880312653,0.470987977,0.592089881,0.613655713
19962,0.880254154,0.470726607,0.592741667,0.613419619
19963,0.880195599,0.470465238,0.592777381,0.613183444
19964,0.880136986,0.470203868,0.592825,0.612947189
19965,0.880567792,0.470203868,0.593008333,0.613051627
19966,0.880509305,0.469942499,0.593083333,0.612815269
19967,0.880450759,0.469681129,0.593106349,0.612578831
19968,0.880392157,0.46941976,0.593591667,0.612342312
19969,0.880333497,0.46915839,0.594041667,0.612105712
19970,0.880765456,0.46915839,0.594258333,0.612210095
19971,0.880706922,0.46889702,0.594275,0.611973392
19972,0.88064833,0.468635651,0.594516667,0.611736609
19973,0.880589681,0.468374281,0.594682143,0.611499744
19974,0.881022616,0.468374281,0.594725,0.611604096
19975,0.881455976,0.468374281,0.594791667,0.611708483
19976,0.881889764,0.468374281,0.595133333,0.611812905
19977,0.882323978,0.468374281,0.595179762,0.611917364
19978,0.882758621,0.468374281,0.595765476,0.612021858
19979,0.883193691,0.468374281,0.595805952,0.612126388
19980,0.883629191,0.468374281,0.595956746,0.612230953
19981,0.883571781,0.468112912,0.596301587,0.611993849
19982,0.883514314,0.467851542,0.596404167,0.611756664
19983,0.883950617,0.467851542,0.596620833,0.61186122
19984,0.883893281,0.467590173,0.596797619,0.611623932
19985,0.883835887,0.467328803,0.596965476,0.611386562
19986,0.883778437,0.467067433,0.597178571,0.611149111
19987,0.884215735,0.467067433,0.597544048,0.611253634
19988,0.884158416,0.466806064,0.597591667,0.611016079
19989,0.88410104,0.466544694,0.597608333,0.610778443
19990,0.884539148,0.466544694,0.598086111,0.610882957
19991,0.88497769,0.466544694,0.598116667,0.610987506
19992,0.885416667,0.466544694,0.598308333,0.611092092
19993,0.885359801,0.466283325,0.598308333,0.610854306
19994,0.88530288,0.466021955,0.598642262,0.610616438
19995,0.885742673,0.466021955,0.599025,0.610721014
19996,0.885685885,0.465760585,0.599194048,0.610483042
19997,0.88562904,0.465499216,0.599225,0.610244989
19998,0.886069652,0.465499216,0.599276389,0.610349554
19999,0.886012942,0.465237846,0.599367281,0.610111397
20000,0.885956175,0.464976477,0.599411905,0.609873157
20001,0.885899352,0.464715107,0.59947381,0.609634836
20002,0.885842473,0.464453738,0.599525,0.609396433
20003,0.885785536,0.464192368,0.599593452,0.609157949
20004,0.885728543,0.463930998,0.599830556,0.608919383
20005,0.886170744,0.463930998,0.600240476,0.609023846
20006,0.886113886,0.463669629,0.600291667,0.608785175
20007,0.886556722,0.463669629,0.600317857,0.608889652
20008,0.887,0.463669629,0.600341667,0.608994164
20009,0.886943472,0.463408259,0.600615476,0.608755365
20010,0.886886887,0.46314689,0.600660714,0.608516484
20011,0.886830245,0.46288552,0.600773214,0.60827752
20012,0.886773547,0.462624151,0.601516667,0.608038475
20013,0.886716792,0.462362781,0.601678571,0.607799347
20014,0.88665998,0.462101411,0.601680952,0.607560137
20015,0.886603111,0.461840042,0.602138095,0.607320846
20016,0.887048193,0.461840042,0.602374603,0.607425232
20017,0.886991462,0.461578672,0.602445238,0.607185835
20018,0.886934673,0.461317303,0.602475,0.606946355
20019,0.886877828,0.461055933,0.602492857,0.606706793
20020,0.886820926,0.460794564,0.602575,0.606467148
20021,0.887267237,0.460794564,0.602608333,0.606571478
20022,0.887210473,0.460533194,0.602795833,0.606331727
20023,0.887657431,0.460533194,0.602902976,0.60643607
20024,0.887600806,0.460271824,0.603045238,0.606196213
20025,0.887544125,0.460010455,0.6031,0.605956275
20026,0.887487386,0.459749085,0.603175,0.605716253
20027,0.887935386,0.459749085,0.6032375,0.605820561
20028,0.887878788,0.459487716,0.603278571,0.605580434
20029,0.887822132,0.459226346,0.60335974,0.605340224
20030,0.88776542,0.458964976,0.603363095,0.605099931
20031,0.887708649,0.458703607,0.603464286,0.604859555
20032,0.888157895,0.458703607,0.604141667,0.604963806
20033,0.888101266,0.458442237,0.604272619,0.604723324
20034,0.88804458,0.458180868,0.6044375,0.604482759
20035,0.887987836,0.457919498,0.604463095,0.604242111
20036,0.887931034,0.457658129,0.604565476,0.60400138
20037,0.888381532,0.457658129,0.604638095,0.604105572
20038,0.888324873,0.457396759,0.604705952,0.603864734
20039,0.888268156,0.457135389,0.605291667,0.603623814
20040,0.888211382,0.45687402,0.605614286,0.60338281
20041,0.888662938,0.45687402,0.605629762,0.603486967
20042,0.888606307,0.45661265,0.605874405,0.603245856
20043,0.888549618,0.456351281,0.606003571,0.603004662
20044,0.888492872,0.456089911,0.606133333,0.602763385
20045,0.888436067,0.455828542,0.606354762,0.602522025
20046,0.888379205,0.455567172,0.606540476,0.602280581
20047,0.888832228,0.455567172,0.6066,0.602384655
20048,0.889285714,0.455567172,0.606603175,0.602488766
20049,0.889229199,0.455305802,0.606627381,0.602247191
20050,0.88968335,0.455305802,0.606709921,0.602351314
20051,0.88962698,0.455044433,0.6072,0.602109632
20052,0.889570552,0.454783063,0.607213095,0.601867866
20053,0.889514066,0.454521694,0.607713095,0.601626016
20054,0.889457523,0.454260324,0.607841667,0.601384083
20055,0.889400922,0.453998955,0.608041667,0.601142066
20056,0.889344262,0.453737585,0.608171429,0.600899965
20057,0.889287545,0.453476215,0.608179762,0.600657781
20058,0.88974359,0.453476215,0.608405952,0.600761773
20059,0.889687019,0.453214846,0.608820833,0.600519481
20060,0.88963039,0.452953476,0.608920238,0.600277104
20061,0.889573703,0.452692107,0.608975,0.600034644
20062,0.889516958,0.452430737,0.609058333,0.5997921
20063,0.889460154,0.452169367,0.6092,0.599549471
20064,0.889403292,0.451907998,0.609225,0.599306759
20065,0.889346372,0.451646628,0.609764286,0.599063963
20066,0.889289392,0.451385259,0.609866667,0.598821082
20067,0.889232354,0.451123889,0.609992857,0.598578117
20068,0.889175258,0.45086252,0.610052721,0.598335068
20069,0.889118102,0.45060115,0.610094048,0.598091934
20070,0.889060888,0.45033978,0.610738746,0.597848716
20071,0.889003614,0.450078411,0.610875,0.597605414
20072,0.888946281,0.449817041,0.610883333,0.597362027
20073,0.888888889,0.449555672,0.611133929,0.597118556
20074,0.888831437,0.449294302,0.611183333,0.596875
20075,0.888773927,0.449032933,0.611372619,0.59663136
20076,0.888716356,0.448771563,0.61137381,0.596387635
20077,0.888658726,0.448510193,0.611375,0.596143825
20078,0.888601036,0.448248824,0.611473214,0.595899931
20079,0.888543287,0.447987454,0.611983333,0.595655951
20080,0.888485477,0.447726085,0.612120833,0.595411887
20081,0.888427608,0.447464715,0.612188095,0.595167739
20082,0.888369678,0.447203346,0.6122,0.594923505
20083,0.888311688,0.446941976,0.612708333,0.594679186
20084,0.888253638,0.446680606,0.612753571,0.594434783
20085,0.888195528,0.446419237,0.612825,0.594190294
20086,0.888137357,0.446157867,0.61290407,0.59394572
20087,0.888599688,0.446157867,0.613203571,0.594049069
20088,0.888541667,0.445896498,0.6135,0.593804386
20089,0.888483585,0.445635128,0.613508333,0.593559617
20090,0.888425443,0.445373758,0.613525,0.593314763
20091,0.888888889,0.445373758,0.613716667,0.593418074
20092,0.889352818,0.445373758,0.613771429,0.593521421
20093,0.889817232,0.445373758,0.613791667,0.593624804
20094,0.889759666,0.445112389,0.613841667,0.593379791
20095,0.889702039,0.444851019,0.613841667,0.593134692
20096,0.889644351,0.44458965,0.61384881,0.592889509
20097,0.889586604,0.44432828,0.613875,0.592644239
20098,0.889528796,0.444066911,0.613908333,0.592398884
20099,0.889470927,0.443805541,0.614013095,0.592153444
20100,0.889937107,0.443805541,0.614021429,0.592256714
20101,0.889879392,0.443544171,0.614029762,0.592011163
20102,0.890346275,0.443544171,0.614483333,0.592114445
20103,0.890813648,0.443544171,0.614604762,0.592217763
20104,0.890756303,0.443282802,0.614933333,0.591972077
20105,0.890698896,0.443021432,0.615175,0.591726305
20106,0.89064143,0.442760063,0.615258333,0.591480447
20107,0.890583903,0.442498693,0.615345833,0.591234503
20108,0.890526316,0.442237324,0.61535119,0.590988474
20109,0.890468668,0.441975954,0.61540119,0.590742358
20110,0.890937829,0.441975954,0.615434524,0.590845563
20111,0.891407486,0.441975954,0.615536905,0.590948803
20112,0.891350211,0.441714584,0.615629762,0.590702552
20113,0.891292876,0.441453215,0.615677381,0.590456214
20114,0.89123548,0.441191845,0.615736905,0.59020979
20115,0.891706286,0.441191845,0.615814286,0.590312992
20116,0.891649049,0.440930476,0.616067857,0.590066457
20117,0.89159175,0.440669106,0.616216667,0.589819836
20118,0.892063492,0.440669106,0.616402976,0.589923023
20119,0.892006353,0.440407737,0.616488095,0.58967629
20120,0.891949153,0.440146367,0.616583333,0.589429471
20121,0.892421834,0.440146367,0.616882143,0.589532645
20122,0.892364793,0.439884997,0.617075,0.589285714
20123,0.892838196,0.439884997,0.617234524,0.589388899
20124,0.892781316,0.439623628,0.617327778,0.589141856
20125,0.892724376,0.439362258,0.617486111,0.588894728
20126,0.892667375,0.439100889,0.617525,0.588647512
20127,0.892610314,0.438839519,0.617720238,0.58840021
20128,0.892553191,0.43857815,0.617739286,0.588152822
20129,0.892496009,0.43831678,0.617849206,0.587905346
20130,0.892438765,0.43805541,0.618083333,0.587657784
20131,0.89238146,0.437794041,0.618329167,0.587410135
20132,0.892324094,0.437532671,0.618694048,0.587162399
20133,0.892266667,0.437271302,0.618733333,0.586914576
20134,0.892209178,0.437009932,0.618845833,0.586666667
20135,0.892151628,0.436748562,0.618922619,0.58641867
20136,0.892094017,0.436487193,0.618960714,0.586170586
20137,0.892036344,0.436225823,0.619155952,0.585922415
20138,0.892513369,0.436225823,0.619267857,0.586025281
20139,0.892455859,0.435964454,0.619633333,0.585776997
20140,0.892933619,0.435964454,0.61984881,0.585879874
20141,0.893411891,0.435964454,0.619916667,0.585982786
20142,0.89335477,0.435703084,0.619942857,0.585734364
20143,0.89383378,0.435703084,0.620132143,0.585837287
20144,0.893776824,0.435441715,0.62015,0.585588752
20145,0.893719807,0.435180345,0.620183333,0.58534013
20146,0.894199785,0.435180345,0.6205375,0.585443038
20147,0.894142934,0.434918975,0.620626948,0.585194303
20148,0.894086022,0.434657606,0.620833333,0.58494548
20149,0.894029048,0.434396236,0.621083333,0.58469657
20150,0.893972013,0.434134867,0.621266667,0.584447572
20151,0.893914917,0.433873497,0.621608333,0.584198487
20152,0.893857759,0.433612128,0.622064881,0.583949314
20153,0.893800539,0.433350758,0.622100198,0.583700053
20154,0.894282632,0.433350758,0.622111905,0.583802817
20155,0.89422558,0.433089388,0.622315079,0.583553443
20156,0.894168467,0.432828019,0.622763889,0.58330398
20157,0.894111291,0.432566649,0.622938095,0.58305443
20158,0.894054054,0.43230528,0.623058333,0.582804792
20159,0.893996755,0.43204391,0.623262103,0.582555066
20160,0.894480519,0.43204391,0.623446429,0.582657737
20161,0.894423389,0.431782541,0.623907143,0.582407897
20162,0.894366197,0.431521171,0.624103571,0.582157969
20163,0.894850949,0.431521171,0.624416667,0.582260624
20164,0.894793926,0.431259801,0.624634524,0.582010582
20165,0.894736842,0.430998432,0.6248125,0.581760452
20166,0.894679696,0.430737062,0.624860606,0.581510233
20167,0.894622488,0.430475693,0.624891667,0.581259926
20168,0.894565217,0.430214323,0.624966667,0.581009531
20169,0.894507885,0.429952953,0.625406548,0.580759047
20170,0.89445049,0.429691584,0.625641667,0.580508475
20171,0.894393032,0.429430214,0.626030357,0.580257814
20172,0.894335512,0.429168845,0.626711905,0.580007065
20173,0.894277929,0.428907475,0.626729167,0.579756227
20174,0.894220284,0.428646106,0.627075,0.5795053
20175,0.894708129,0.428646106,0.627170238,0.579607705
20176,0.894650655,0.428384736,0.627254762,0.579356663
20177,0.894593119,0.428123366,0.627294048,0.579105533
20178,0.894535519,0.427861997,0.627366667,0.578854314
20179,0.894477857,0.427600627,0.6274875,0.578603006
20180,0.894420131,0.427339258,0.627663464,0.578351609
20181,0.894362343,0.427077888,0.6277,0.578100124
20182,0.894304491,0.426816519,0.627702778,0.577848549
20183,0.894246575,0.426555149,0.627714881,0.577596886
20184,0.894736842,0.426555149,0.627766667,0.577699115
20185,0.895227647,0.426555149,0.628054628,0.577801381
20186,0.89571899,0.426555149,0.628083333,0.577903683
20187,0.895661724,0.426293779,0.628408333,0.577651851
20188,0.896153846,0.426293779,0.628438095,0.577754162
20189,0.896096756,0.42603241,0.628488095,0.577502214
20190,0.896039604,0.42577104,0.628746429,0.577250177
20191,0.895982389,0.425509671,0.628754167,0.576998051
20192,0.89592511,0.425248301,0.628809524,0.576745835
20193,0.896418733,0.425248301,0.629115476,0.576848077
20194,0.896361632,0.424986932,0.629136905,0.576595745
20195,0.896304468,0.424725562,0.629136905,0.576343323
20196,0.896247241,0.424464192,0.629166667,0.576090812
20197,0.896742131,0.424464192,0.62917619,0.57619301
20198,0.896685083,0.424202823,0.629258333,0.575940383
20199,0.896627971,0.423941453,0.629286905,0.575687666
20200,0.896570796,0.423680084,0.6293,0.57543486
20201,0.897066962,0.423680084,0.629525,0.575537014
20202,0.897009967,0.423418714,0.629588095,0.575284091
20203,0.897506925,0.423418714,0.629845833,0.575386255
20204,0.897450111,0.423157344,0.6299,0.575133215
20205,0.897393233,0.422895975,0.63020119,0.574880085
20206,0.897336293,0.422634605,0.630258333,0.574626866
20207,0.897279289,0.422373236,0.630391667,0.574373556
20208,0.897222222,0.422111866,0.630428571,0.574120156
20209,0.897165092,0.421850497,0.630449405,0.573866667
20210,0.897107898,0.421589127,0.63045,0.573613087
20211,0.89705064,0.421327757,0.630566667,0.573359417
20212,0.897550111,0.421327757,0.631033333,0.573461402
20213,0.897493036,0.421066388,0.63105,0.573207614
20214,0.897435897,0.420805018,0.631233333,0.572953737
20215,0.897378695,0.420543649,0.631335119,0.572699769
20216,0.897321429,0.420282279,0.631575,0.57244571
20217,0.897822446,0.420282279,0.631819048,0.572547623
20218,0.898324022,0.420282279,0.63192619,0.572649573
20219,0.898267188,0.42002091,0.632215476,0.57239537
20220,0.898210291,0.41975954,0.632341667,0.572141076
20221,0.89815333,0.41949817,0.632448016,0.571886692
20222,0.898096305,0.419236801,0.632491667,0.571632217
20223,0.898039216,0.418975431,0.632525,0.571377651
20224,0.898542601,0.418975431,0.6327,0.571479501
20225,0.898485698,0.418714062,0.63297619,0.571224817
20226,0.898428732,0.418452692,0.633008333,0.570970043
20227,0.898371701,0.418191323,0.63316131,0.570715177
20228,0.898314607,0.417929953,0.633184524,0.570460221
20229,0.898257448,0.417668583,0.63325,0.570205174
20230,0.898200225,0.417407214,0.63325873,0.569950036
20231,0.898705684,0.417407214,0.633651786,0.570051758
20232,0.898648649,0.417145844,0.634175,0.569796501
20233,0.898591549,0.416884475,0.634245238,0.569541153
20234,0.898534386,0.416623105,0.634341667,0.569285714
20235,0.898477157,0.416361735,0.6348375,0.569030184
20236,0.898419865,0.416100366,0.634947024,0.568774562
20237,0.898362507,0.415838996,0.6352,0.568518849
20238,0.898305085,0.415577627,0.635347619,0.568263045
20239,0.898247598,0.415316257,0.63564881,0.568007149
20240,0.898755656,0.415316257,0.635952381,0.568108688
20241,0.898698359,0.415054888,0.636041667,0.567852673
20242,0.898640997,0.414793518,0.636238095,0.567596567
20243,0.898583569,0.414532148,0.636309524,0.567340368
20244,0.898526077,0.414270779,0.636447619,0.567084079
20245,0.89846852,0.414009409,0.63655,0.566827697
20246,0.898410897,0.41374804,0.636560714,0.566571224
20247,0.898353208,0.41348667,0.636858333,0.566314659
20248,0.898295455,0.413225301,0.636879167,0.566058002
20249,0.898237635,0.412963931,0.637313095,0.565801253
20250,0.89817975,0.412702561,0.637375,0.565544413
20251,0.898121799,0.412441192,0.6379,0.56528748
