,precision,recall,thresholds,,
23687,0.744010417,0.574155949,0.408117758,0.648139746,
23688,0.743943735,0.573954984,0.408340952,0.647986387,
23689,0.743877019,0.573754019,0.408346667,0.647832993,
23690,0.744070889,0.573754019,0.408430476,0.647906502,
23691,0.744264859,0.573754019,0.40866,0.647980027,
23692,0.744458931,0.573754019,0.408751429,0.648053569,
23693,0.744653104,0.573754019,0.408859048,0.648127128,
23694,0.744847378,0.573754019,0.408927619,0.648200704,
23695,0.744780793,0.573553055,0.40898,0.64804723,
23696,0.744714174,0.57335209,0.409000952,0.647893721,
23697,0.744908616,0.57335209,0.40907381,0.647967295,
23698,0.74510316,0.57335209,0.409366667,0.648040886,
23699,0.745036573,0.573151125,0.40947,0.647887324,
23700,0.74496995,0.572950161,0.409506667,0.647733727,
23701,0.745164663,0.572950161,0.409512381,0.647807317,
23702,0.745359477,0.572950161,0.409777143,0.647880923,
23703,0.745292887,0.572749196,0.409967619,0.647727273,
23704,0.745226262,0.572548232,0.41004,0.647573588,
23705,0.745421245,0.572548232,0.41022,0.647647193,
23706,0.745616331,0.572548232,0.410246667,0.647720814,
23707,0.745549738,0.572347267,0.410363333,0.647567076,
23708,0.745483111,0.572146302,0.410364762,0.647413303,
23709,0.745678366,0.572146302,0.410402063,0.647486923,
23710,0.745873723,0.572146302,0.410455238,0.64756056,
23711,0.745807128,0.571945338,0.410481905,0.647406733,
23712,0.746002621,0.571945338,0.41068,0.647480378,
23713,0.746198217,0.571945338,0.410802857,0.647554039,
23714,0.746131655,0.571744373,0.411137778,0.647400159,
23715,0.746065058,0.571543408,0.411290476,0.647246245,
23716,0.746260824,0.571543408,0.411315238,0.647319904,
23717,0.746456693,0.571543408,0.411409524,0.647393581,
23718,0.746652665,0.571543408,0.411564286,0.647467274,
23719,0.746586134,0.571342444,0.411582857,0.647313297,
23720,0.746782243,0.571342444,0.411664286,0.647386998,
23721,0.746978455,0.571342444,0.411710476,0.647460715,
23722,0.74717477,0.571342444,0.411977143,0.647534449,
23723,0.747371188,0.571342444,0.412166667,0.6476082,
23724,0.74756771,0.571342444,0.412270476,0.647681968,
23725,0.747501315,0.571141479,0.4123,0.647527911,
23726,0.747697974,0.571141479,0.41232,0.647601686,
23727,0.747631579,0.570940514,0.412391429,0.647447584,
23728,0.747565149,0.57073955,0.412428571,0.647293447,
23729,0.74776198,0.57073955,0.412473333,0.647367221,
23730,0.747695549,0.570538585,0.412555714,0.64721304,
23731,0.747629083,0.570337621,0.412626667,0.647058824,
23732,0.747562582,0.570136656,0.412677143,0.646904572,
23733,0.747496046,0.569935691,0.412877143,0.646750285,
23734,0.747429475,0.569734727,0.412877748,0.646595963,
23735,0.747362869,0.569533762,0.4129,0.646441606,
23736,0.747560011,0.569533762,0.413346667,0.646515342,
23737,0.747757256,0.569533762,0.413386667,0.646589094,
23738,0.747954605,0.569533762,0.413484762,0.646662864,
23739,0.748152059,0.569533762,0.413509524,0.64673665,
23740,0.748085556,0.569332797,0.413647143,0.646582221,
23741,0.748283148,0.569332797,0.413807619,0.646656015,
23742,0.748216645,0.569131833,0.413875238,0.646501541,
23743,0.748414376,0.569131833,0.414215238,0.646575342,
23744,0.748347872,0.568930868,0.414246667,0.646420824,
23745,0.748545743,0.568930868,0.414284762,0.646494633,
23746,0.748743719,0.568930868,0.414289524,0.64656846,
23747,0.748941799,0.568930868,0.414340952,0.646642302,
23748,0.749139984,0.568930868,0.414341905,0.646716162,
23749,0.749338274,0.568930868,0.414345714,0.646790039,
23750,0.749536669,0.568930868,0.414419048,0.646863932,
23751,0.749470339,0.568729904,0.414506667,0.646709324,
23752,0.749403974,0.568528939,0.414527619,0.646554679,
23753,0.749337573,0.568327974,0.414579206,0.6464,
23754,0.749271137,0.56812701,0.414944762,0.646245285,
23755,0.749469777,0.56812701,0.414973333,0.646319159,
23756,0.749668523,0.56812701,0.415000952,0.646393049,
23757,0.749867374,0.56812701,0.41522,0.646466956,
23758,0.749801008,0.567926045,0.415232381,0.646312178,
23759,0.75,0.567926045,0.415378095,0.646386093,
23760,0.749933634,0.56772508,0.415477143,0.646231271,
23761,0.750132767,0.56772508,0.415707619,0.646305193,
23762,0.750066401,0.567524116,0.415713333,0.646150326,
23763,0.750265675,0.567524116,0.415806667,0.646224256,
23764,0.750465054,0.567524116,0.415811429,0.646298203,
23765,0.750398724,0.567323151,0.415909524,0.646143282,
23766,0.750332358,0.567122186,0.416093333,0.645988326,
23767,0.750265957,0.566921222,0.416173333,0.645833333,
23768,0.750465549,0.566921222,0.416205673,0.64590727,
23769,0.750399148,0.566720257,0.416326667,0.645752233,
23770,0.750598882,0.566720257,0.416374286,0.645826177,
23771,0.750532481,0.566519293,0.416441905,0.645671095,
23772,0.750732357,0.566519293,0.416493333,0.645745046,
23773,0.750932339,0.566519293,0.416588571,0.645819015,
23774,0.750865974,0.566318328,0.416705714,0.645663879,
23775,0.751066098,0.566318328,0.416768571,0.645737855,
23776,0.751266329,0.566318328,0.41679,0.645811848,
23777,0.751466667,0.566318328,0.416806667,0.645885858,
23778,0.751400373,0.566117363,0.416836667,0.645730659,
23779,0.751600854,0.566117363,0.417,0.645804677,
23780,0.751801441,0.566117363,0.417048889,0.645878711,
23781,0.752002136,0.566117363,0.417062857,0.645952763,
23782,0.751935915,0.565916399,0.417098095,0.6457975,
23783,0.752136752,0.565916399,0.41712,0.64587156,
23784,0.752070532,0.565715434,0.417148571,0.645716252,
23785,0.752271513,0.565715434,0.417150476,0.645790319,
23786,0.752472601,0.565715434,0.41718,0.645864403,
23787,0.752673797,0.565715434,0.41722,0.645938504,
23788,0.7528751,0.565715434,0.417311218,0.646012622,
23789,0.752808989,0.565514469,0.41739746,0.645857241,
23790,0.752742842,0.565313505,0.417459048,0.645701825,
23791,0.75267666,0.56511254,0.417469524,0.645546373,
23792,0.752610442,0.564911576,0.417557143,0.645390885,
23793,0.752811998,0.564911576,0.417642381,0.645464983,
23794,0.752745781,0.564710611,0.417671429,0.64530945,
23795,0.752679528,0.564509646,0.418048571,0.645153881,
23796,0.75261324,0.564308682,0.418086667,0.644998277,
23797,0.752815013,0.564308682,0.418206667,0.645072364,
23798,0.753016895,0.564308682,0.418370476,0.645146468,
23799,0.752950644,0.564107717,0.418429524,0.644990809,
23800,0.752884357,0.563906752,0.41843,0.644835114,
23801,0.752818035,0.563705788,0.41846381,0.644679384,
23802,0.752751678,0.563504823,0.418527619,0.644523618,
23803,0.752685285,0.563303859,0.418628571,0.644367816,
23804,0.752887456,0.563303859,0.418642857,0.64444189,
23805,0.752821064,0.563102894,0.418653333,0.644286043,
23806,0.752754636,0.562901929,0.418751429,0.64413016,
23807,0.752956989,0.562901929,0.418754286,0.644204232,
23808,0.752890562,0.562700965,0.419077143,0.644048304,
23809,0.753093061,0.562700965,0.419305714,0.644122383,
23810,0.753295669,0.562700965,0.419319313,0.64419648,
23811,0.753229279,0.5625,0.419466667,0.644040497,
23812,0.753432032,0.5625,0.419609524,0.644114601,
23813,0.753365644,0.562299035,0.419615556,0.643958573,
23814,0.753568543,0.562299035,0.419684762,0.644032685,
23815,0.753771552,0.562299035,0.419693333,0.644106814,
23816,0.75397467,0.562299035,0.41969619,0.64418096,
23817,0.754177898,0.562299035,0.419852381,0.644255123,
23818,0.754381235,0.562299035,0.420112857,0.644329303,
23819,0.754584682,0.562299035,0.420202857,0.644403501,
23820,0.754788238,0.562299035,0.420568095,0.644477715,
23821,0.754722072,0.562098071,0.420667619,0.644321585,
23822,0.754925776,0.562098071,0.420833333,0.644395807,
23823,0.75512959,0.562098071,0.420877143,0.644470046,
23824,0.755063462,0.561897106,0.420909048,0.644313861,
23825,0.755267423,0.561897106,0.42092381,0.644388108,
23826,0.755201297,0.561696141,0.42094,0.644231877,
23827,0.755405405,0.561696141,0.421023333,0.644306132,
23828,0.755339281,0.561495177,0.421126667,0.644149856,
23829,0.755273121,0.561294212,0.421151429,0.643993544,
23830,0.755477414,0.561294212,0.421155238,0.644067797,
23831,0.755681818,0.561294212,0.421246825,0.644142066,
23832,0.755615697,0.561093248,0.421253333,0.643985699,
23833,0.755820249,0.561093248,0.4213,0.644059977,
23834,0.756024912,0.561093248,0.421317143,0.644134272,
23835,0.756229686,0.561093248,0.421445714,0.644208583,
23836,0.756163641,0.560892283,0.421560952,0.644052152,
23837,0.756368564,0.560892283,0.421704762,0.644126471,
23838,0.756302521,0.560691318,0.42178254,0.643969994,
23839,0.756507592,0.560691318,0.421906667,0.644044321,
23840,0.756712775,0.560691318,0.421985714,0.644118666,
23841,0.756646772,0.560490354,0.422142857,0.643962133,
23842,0.756580733,0.560289389,0.422146667,0.643805565,
23843,0.756786102,0.560289389,0.4222,0.643879908,
23844,0.756991583,0.560289389,0.422306667,0.643954267,
23845,0.756925584,0.560088424,0.42238,0.643797644,
23846,0.756859549,0.55988746,0.42246,0.643640984,
23847,0.757065217,0.55988746,0.422484444,0.643715342,
23848,0.756999185,0.559686495,0.422571429,0.643558637,
23849,0.757205003,0.559686495,0.422572381,0.643633002,
23850,0.757138972,0.559485531,0.422593333,0.643476251,
23851,0.757072905,0.559284566,0.422793333,0.643319464,
23852,0.757278912,0.559284566,0.422853333,0.643393827,
23853,0.75748503,0.559284566,0.422918078,0.643468208,
23854,0.757691261,0.559284566,0.422929524,0.643542606,
23855,0.757625272,0.559083601,0.422936508,0.643385754,
23856,0.757831654,0.559083601,0.42302,0.64346016,
23857,0.757765668,0.558882637,0.423020476,0.643303262,
23858,0.7579722,0.558882637,0.423053333,0.643377675,
23859,0.758178844,0.558882637,0.42306,0.643452106,
23860,0.758112899,0.558681672,0.423258095,0.643295152,
23861,0.758319694,0.558681672,0.42326,0.64336959,
23862,0.758253752,0.558480707,0.423266667,0.643212591,
23863,0.758460699,0.558480707,0.423270476,0.643287037,
23864,0.758394758,0.558279743,0.423316667,0.643129992,
23865,0.758328782,0.558078778,0.423393333,0.64297291,
23866,0.758535919,0.558078778,0.42346,0.643047354,
23867,0.758469945,0.557877814,0.423461905,0.642890227,
23868,0.758677234,0.557877814,0.423482222,0.642964679,
23869,0.758611263,0.557676849,0.423529524,0.642807505,
23870,0.758818704,0.557676849,0.423702857,0.642881965,
23871,0.758752735,0.557475884,0.423773333,0.642724745,
23872,0.758960328,0.557475884,0.42381619,0.642799212,
23873,0.759168035,0.557475884,0.42402,0.642873696,
23874,0.759375855,0.557475884,0.424077489,0.642948198,
23875,0.759309967,0.55727492,0.424086667,0.642790913,
23876,0.759244043,0.557073955,0.42410381,0.642633592,
23877,0.759178082,0.55687299,0.42413,0.642476235,
23878,0.759112086,0.556672026,0.42434,0.642318841,
23879,0.759046053,0.556471061,0.424366667,0.64216141,
23880,0.759254182,0.556471061,0.424372381,0.642235881,
23881,0.759462425,0.556471061,0.424380952,0.642310369,
23882,0.759396433,0.556270096,0.424473333,0.642152882,
23883,0.75960483,0.556270096,0.424484605,0.642227378,
23884,0.759813341,0.556270096,0.424543333,0.642301891,
23885,0.760021966,0.556270096,0.424625714,0.642376421,
23886,0.759956056,0.556069132,0.424813333,0.64221887,
23887,0.760164835,0.556069132,0.424826667,0.642293408,
23888,0.760373729,0.556069132,0.424949524,0.642367963,
23889,0.760307861,0.555868167,0.425189524,0.642210355,
23890,0.76051691,0.555868167,0.425220952,0.642284918,
23891,0.760726073,0.555868167,0.425273333,0.642359498,
23892,0.760935351,0.555868167,0.425369524,0.642434096,
23893,0.760869565,0.555667203,0.42581619,0.642276423,
23894,0.760803743,0.555466238,0.425907619,0.642118713,
23895,0.760737885,0.555265273,0.425999048,0.641960967,
23896,0.760671991,0.555064309,0.426054286,0.641803183,
23897,0.760881543,0.555064309,0.42626381,0.64187776,
23898,0.760815652,0.554863344,0.426290476,0.64171993,
23899,0.760749724,0.554662379,0.426332381,0.641562064,
23900,0.760683761,0.554461415,0.426453333,0.641404161,
23901,0.760893547,0.554461415,0.426866667,0.641478726,
23902,0.760827586,0.55426045,0.42707619,0.641320777,
23903,0.761037528,0.55426045,0.427156667,0.641395349,
23904,0.761247585,0.55426045,0.427463333,0.641469938,
23905,0.761181668,0.554059486,0.427499048,0.641311933,
23906,0.761115714,0.553858521,0.427730476,0.641153891,
23907,0.761049724,0.553657556,0.427879048,0.640995812,
23908,0.761260017,0.553657556,0.428014603,0.64107039,
23909,0.76119403,0.553456592,0.428146667,0.640912264,
23910,0.761128007,0.553255627,0.42816381,0.640754102,
23911,0.761338496,0.553255627,0.428353333,0.640828678,
23912,0.761549101,0.553255627,0.42835619,0.640903271,
23913,0.761483121,0.553054662,0.428480952,0.640745052,
23914,0.761417105,0.552853698,0.428525238,0.640586797,
23915,0.761627907,0.552853698,0.42856,0.640661388,
23916,0.761561894,0.552652733,0.428645238,0.640503086,
23917,0.761772853,0.552652733,0.428742381,0.640577685,
23918,0.761706844,0.552451768,0.429033333,0.640419336,
23919,0.761640798,0.552250804,0.42904,0.640260951,
23920,0.761574716,0.552049839,0.429063333,0.640102528,
23921,0.761785912,0.552049839,0.429064762,0.640177115,
23922,0.761997226,0.552049839,0.429093333,0.640251719,
23923,0.761931188,0.551848875,0.42926381,0.64009324,
23924,0.761865112,0.55164791,0.42940619,0.639934724,
23925,0.761799001,0.551446945,0.429435803,0.639776172,
23926,0.762010553,0.551446945,0.4295,0.639850764,
23927,0.762222222,0.551446945,0.429743706,0.639925373,
23928,0.762156154,0.551245981,0.429755238,0.639766764,
23929,0.762367982,0.551245981,0.429973333,0.639841381,
23930,0.762579928,0.551245981,0.429986595,0.639916015,
23931,0.762791991,0.551245981,0.430004286,0.639990667,
23932,0.762726008,0.551045016,0.430086667,0.639831992,
23933,0.762659989,0.550844051,0.43025,0.639673279,
23934,0.762872252,0.550844051,0.430265238,0.639747929,
23935,0.763084633,0.550844051,0.430460952,0.639822596,
23936,0.763297132,0.550844051,0.430580952,0.63989728,
23937,0.763509749,0.550844051,0.430761905,0.639971982,
23938,0.763443856,0.550643087,0.43082,0.639813193,
23939,0.763377926,0.550442122,0.43109619,0.639654367,
23940,0.76331196,0.550241158,0.43113,0.639495504,
23941,0.763524819,0.550241158,0.431253333,0.639570194,
23942,0.763737796,0.550241158,0.431353333,0.639644901,
23943,0.763671875,0.550040193,0.43142,0.639485981,
23944,0.763885013,0.550040193,0.431496667,0.639560696,
23945,0.763819095,0.549839228,0.431513333,0.639401729,
23946,0.763753142,0.549638264,0.431620476,0.639242725,
23947,0.763687151,0.549437299,0.431644762,0.639083684,
23948,0.763900531,0.549437299,0.431680952,0.639158387,
23949,0.76411403,0.549437299,0.431773333,0.639233107,
23950,0.764048085,0.549236334,0.431786667,0.639074009,
23951,0.764261745,0.549236334,0.431800952,0.639148737,
23952,0.764195804,0.54903537,0.432325556,0.638989592,
23953,0.764409625,0.54903537,0.432414286,0.639064327,
23954,0.764623566,0.54903537,0.432437143,0.639139081,
23955,0.764837626,0.54903537,0.433104762,0.639213851,
23956,0.764771773,0.548834405,0.43322,0.639054639,
23957,0.764985994,0.548834405,0.433250476,0.639129417,
23958,0.765200336,0.548834405,0.433261429,0.639204213,
23959,0.765414798,0.548834405,0.433302857,0.639279026,
23960,0.76562938,0.548834405,0.433304601,0.639353857,
23961,0.765844083,0.548834405,0.433376667,0.639428705,
23962,0.765778401,0.548633441,0.433426667,0.639269406,
23963,0.765712682,0.548432476,0.433428571,0.63911007,
23964,0.765646927,0.548231511,0.433551429,0.638950697,
23965,0.765581134,0.548030547,0.433566667,0.638791286,
23966,0.765796125,0.548030547,0.43362761,0.638866112,
23967,0.765730337,0.547829582,0.433724379,0.638706654,
23968,0.76594549,0.547829582,0.43388,0.638781488,
23969,0.766160764,0.547829582,0.433921905,0.638856339,
23970,0.76637616,0.547829582,0.433926702,0.638931208,
23971,0.766591676,0.547829582,0.433953333,0.639006095,
23972,0.766807314,0.547829582,0.434335238,0.639080999,
23973,0.767023073,0.547829582,0.43439619,0.63915592,
23974,0.766957501,0.547628617,0.434513333,0.638996365,
23975,0.766891892,0.547427653,0.434608571,0.638836773,
23976,0.766826246,0.547226688,0.434609524,0.638677143,
23977,0.766760563,0.547025723,0.434646667,0.638517476,
23978,0.766694844,0.546824759,0.434664444,0.638357771,
23979,0.766910936,0.546824759,0.434729524,0.638432661,
23980,0.76712715,0.546824759,0.434760476,0.638507568,
23981,0.767061478,0.546623794,0.434955238,0.638347806,
23982,0.767277856,0.546623794,0.434968571,0.63842272,
23983,0.76721219,0.54642283,0.43502,0.638262911,
23984,0.767428733,0.54642283,0.435227619,0.638337833,
23985,0.767645398,0.54642283,0.435230159,0.638412773,
23986,0.767862186,0.54642283,0.435465397,0.63848773,
23987,0.76779661,0.546221865,0.43558,0.638327853,
23988,0.768013563,0.546221865,0.435586667,0.638402819,
23989,0.768230639,0.546221865,0.435646667,0.638477801,
23990,0.768165112,0.5460209,0.43606,0.638317867,
23991,0.768382353,0.5460209,0.436085714,0.638392857,
23992,0.768316832,0.545819936,0.43609619,0.638232875,
23993,0.768251273,0.545618971,0.436557143,0.638072855,
23994,0.768468723,0.545618971,0.436772857,0.638147843,
23995,0.768686297,0.545618971,0.436905714,0.638222849,
23996,0.768903993,0.545618971,0.436974286,0.638297872,
23997,0.769121813,0.545618971,0.437078095,0.638372913,
23998,0.76905639,0.545418006,0.437548571,0.638212816,
23999,0.769274376,0.545418006,0.437590476,0.638287865,
24000,0.769208959,0.545217042,0.437601905,0.63812772,
24001,0.769427113,0.545217042,0.43775341,0.638202776,
24002,0.769361702,0.545016077,0.437774286,0.638042583,
24003,0.769296254,0.544815113,0.437900952,0.637882353,
24004,0.769230769,0.544614148,0.438021905,0.637722085,
24005,0.769165247,0.544413183,0.43808,0.637561779,
24006,0.769383698,0.544413183,0.438466667,0.637636813,
24007,0.769602273,0.544413183,0.438486667,0.637711864,
24008,0.7695368,0.544212219,0.438762857,0.637551501,
24009,0.769471291,0.544011254,0.438893333,0.6373911,
24010,0.769405744,0.543810289,0.439223333,0.637230661,
24011,0.769624573,0.543810289,0.439249524,0.637305699,
24012,0.769843528,0.543810289,0.43957,0.637380756,
24013,0.770062607,0.543810289,0.439646667,0.63745583,
24014,0.769997153,0.543609325,0.439769524,0.637295323,
24015,0.770216401,0.543609325,0.440025714,0.637370405,
24016,0.770150954,0.54340836,0.440151429,0.63720985,
24017,0.77008547,0.543207395,0.440194286,0.637049258,
24018,0.770019949,0.543006431,0.44021619,0.636888627,
24019,0.76995439,0.542805466,0.440250476,0.636727959,
24020,0.770173938,0.542805466,0.44074381,0.636803018,
24021,0.770108386,0.542604502,0.44077619,0.636642301,
24022,0.770328103,0.542604502,0.441080952,0.636717368,
24023,0.770547945,0.542604502,0.44108381,0.636792453,
24024,0.770482444,0.542403537,0.441133333,0.636631678,
24025,0.770702456,0.542403537,0.441277143,0.63670677,
24026,0.770922594,0.542403537,0.441311429,0.63678188,
24027,0.770857143,0.542202572,0.441358095,0.636621048,
24028,0.770791655,0.542001608,0.44136,0.636460177,
24029,0.770726129,0.541800643,0.441367885,0.636299268,
24030,0.770660566,0.541599678,0.441381429,0.636138322,
24031,0.770594966,0.541398714,0.441393333,0.635977337,
24032,0.770815451,0.541398714,0.441400849,0.636052414,
24033,0.771036062,0.541398714,0.441434286,0.636127509,
24034,0.770970512,0.541197749,0.441533333,0.635966466,
24035,0.770904926,0.540996785,0.441655397,0.635805385,
24036,0.770839301,0.54079582,0.441681429,0.635644266,
24037,0.770773639,0.540594855,0.441742857,0.635483109,
24038,0.770707939,0.540393891,0.441754681,0.635321914,
24039,0.770928899,0.540393891,0.441773333,0.635396975,
24040,0.770863206,0.540192926,0.441885714,0.635235732,
24041,0.771084337,0.540192926,0.442041429,0.635310801,
24042,0.771018651,0.539991961,0.442080476,0.63514951,
24043,0.770952928,0.539790997,0.442166667,0.63498818,
24044,0.770887166,0.539590032,0.442461905,0.634826812,
24045,0.770821367,0.539389068,0.442479048,0.634665406,
24046,0.771042804,0.539389068,0.442495238,0.634740452,
24047,0.770977011,0.539188103,0.442726667,0.634578997,
24048,0.77119862,0.539188103,0.442837619,0.634654051,
24049,0.771132835,0.538987138,0.443013333,0.634492548,
24050,0.771067012,0.538786174,0.443173333,0.634331007,
24051,0.771288838,0.538786174,0.443184762,0.634406058,
24052,0.771223022,0.538585209,0.44330381,0.634244468,
24053,0.771157168,0.538384244,0.44359619,0.63408284,
24054,0.771091276,0.53818328,0.443657143,0.633921174,
24055,0.771313364,0.53818328,0.44372,0.633996212,
24056,0.771247479,0.537982315,0.443748571,0.633834497,
24057,0.771181556,0.53778135,0.44385619,0.633672744,
24058,0.771403863,0.53778135,0.443984896,0.63374778,
24059,0.771337947,0.537580386,0.444113333,0.633585978,
24060,0.771560427,0.537580386,0.444126667,0.633661021,
24061,0.771783035,0.537580386,0.444195714,0.633736081,
24062,0.771717172,0.537379421,0.444205714,0.633574221,
24063,0.77165127,0.537178457,0.444333333,0.633412322,
24064,0.771585331,0.536977492,0.444337143,0.633250385,
24065,0.771808203,0.536977492,0.444365714,0.633325433,
24066,0.772031205,0.536977492,0.444426667,0.633400498,
24067,0.772254335,0.536977492,0.444556667,0.633475581,
24068,0.772477595,0.536977492,0.444560476,0.633550682,
24069,0.772411799,0.536776527,0.444615238,0.633388665,
24070,0.772345965,0.536575563,0.444796667,0.63322661,
24071,0.772569444,0.536575563,0.444816667,0.633301708,
24072,0.772793054,0.536575563,0.444915238,0.633376824,
24073,0.772727273,0.536374598,0.445258095,0.633214709,
24074,0.772661454,0.536173633,0.445408571,0.633052557,
24075,0.772595597,0.535972669,0.44544,0.632890365,
24076,0.772529702,0.535771704,0.44546,0.632728136,
24077,0.772463768,0.53557074,0.445499764,0.632565868,
24078,0.772687736,0.53557074,0.445526667,0.63264095,
24079,0.77262181,0.535369775,0.445576667,0.632478632,
24080,0.772555846,0.53516881,0.445593333,0.632316277,
24081,0.772780035,0.53516881,0.445593897,0.632391356,
24082,0.772714078,0.534967846,0.44562,0.632228951,
24083,0.772938444,0.534967846,0.445621905,0.632304038,
24084,0.773162939,0.534967846,0.445691429,0.632379142,
24085,0.773097037,0.534766881,0.445760476,0.632216679,
24086,0.773321709,0.534766881,0.445801429,0.63229179,
24087,0.773255814,0.534565916,0.445939501,0.632129278,
24088,0.773480663,0.534565916,0.44617,0.632204397,
24089,0.773414776,0.534364952,0.446338095,0.632041835,
24090,0.773348851,0.534163987,0.446429524,0.631879235,
24091,0.773282887,0.533963023,0.446571111,0.631716595,
24092,0.773508006,0.533963023,0.446963333,0.631791701,
24093,0.77344205,0.533762058,0.447351429,0.631629013,
24094,0.773376056,0.533561093,0.44738,0.631466286,
24095,0.773601399,0.533561093,0.447386667,0.631541389,
24096,0.773535412,0.533360129,0.447462857,0.631378613,
24097,0.773760933,0.533360129,0.447593333,0.631453724,
24098,0.773986585,0.533360129,0.447599048,0.631528852,
24099,0.774212369,0.533360129,0.44788,0.631603998,
24100,0.774438284,0.533360129,0.448015238,0.631679162,
24101,0.774372446,0.533159164,0.448032381,0.631516306,
24102,0.77459854,0.533159164,0.448041905,0.631591477,
24103,0.774824766,0.533159164,0.448092381,0.631666667,
24104,0.774758983,0.532958199,0.448194204,0.63150375,
24105,0.774985389,0.532958199,0.448293333,0.631578947,
24106,0.774919614,0.532757235,0.448340952,0.631415982,
24107,0.775146199,0.532757235,0.448393333,0.631491186,
24108,0.775080433,0.53255627,0.448491429,0.631328172,
24109,0.775014628,0.532355305,0.448493333,0.631165118,
24110,0.77524144,0.532355305,0.448642857,0.631240319,
24111,0.775468384,0.532355305,0.44865381,0.631315539,
24112,0.775402635,0.532154341,0.44886,0.631152425,
24113,0.775336848,0.531953376,0.449060476,0.630989273,
24114,0.77556402,0.531953376,0.44908,0.631064489,
24115,0.775791325,0.531953376,0.44918,0.631139723,
24116,0.776018763,0.531953376,0.449186667,0.631214976,
24117,0.775953079,0.531752412,0.449233333,0.631051753,
24118,0.775887357,0.531551447,0.44946,0.630888491,
24119,0.775821596,0.531350482,0.449717143,0.630725191,
24120,0.775755797,0.531149518,0.449767619,0.630561851,
24121,0.775689959,0.530948553,0.449857143,0.630398473,
24122,0.775917768,0.530948553,0.450192857,0.63047369,
24123,0.776145711,0.530948553,0.450319048,0.630548926,
24124,0.776373788,0.530948553,0.450336773,0.630624179,
24125,0.776601999,0.530948553,0.450373333,0.630699451,
24126,0.776830344,0.530948553,0.450432381,0.63077474,
24127,0.776764706,0.530747588,0.450466667,0.63061127,
24128,0.776699029,0.530546624,0.450489048,0.630447761,
24129,0.776927604,0.530546624,0.450510476,0.630523048,
24130,0.776861937,0.530345659,0.450526667,0.630359489,
24131,0.777090695,0.530345659,0.450540476,0.630434783,
24132,0.777319588,0.530345659,0.450577143,0.630510094,
24133,0.777253978,0.530144695,0.450619048,0.630346476,
24134,0.777188329,0.52994373,0.450751905,0.630182818,
24135,0.777417453,0.52994373,0.450787619,0.630258126,
24136,0.777351814,0.529742765,0.450833333,0.630094419,
24137,0.777286136,0.529541801,0.450984762,0.629930672,
24138,0.777220419,0.529340836,0.451073651,0.629766886,
24139,0.777449823,0.529340836,0.451077143,0.629842181,
24140,0.777384116,0.529139871,0.451087619,0.629678345,
24141,0.77731837,0.528938907,0.451238095,0.62951447,
24142,0.777252585,0.528737942,0.45125619,0.629350556,
24143,0.77748227,0.528737942,0.45132,0.629425837,
24144,0.77771209,0.528737942,0.451327619,0.629501136,
24145,0.777646363,0.528536977,0.45136,0.629337162,
24146,0.777580597,0.528336013,0.451375238,0.629173148,
24147,0.777810651,0.528336013,0.451413333,0.629248444,
24148,0.777744895,0.528135048,0.45142,0.629084381,
24149,0.777975133,0.528135048,0.451577143,0.629159684,
24150,0.778205508,0.528135048,0.451895238,0.629235005,
24151,0.778436019,0.528135048,0.452136667,0.629310345,
24152,0.77837037,0.527934084,0.45214,0.62914621,
24153,0.778304683,0.527733119,0.452206667,0.628982036,
24154,0.778238956,0.527532154,0.452274762,0.628817822,
24155,0.778173191,0.52733119,0.452330476,0.62865357,
24156,0.778107387,0.527130225,0.452429524,0.628489278,
24157,0.778338279,0.527130225,0.452624762,0.628564582,
24158,0.778569308,0.527130225,0.452671429,0.628639904,
24159,0.778503563,0.52692926,0.452723333,0.628475551,
24160,0.778437778,0.526728296,0.452813333,0.628311159,
24161,0.778371955,0.526527331,0.452946667,0.628146727,
24162,0.778306092,0.526326367,0.453138889,0.627982256,
24163,0.77824019,0.526125402,0.45321619,0.627817746,
24164,0.778471603,0.526125402,0.453259048,0.627893033,
24165,0.778405711,0.525924437,0.453328571,0.627728472,
24166,0.77833978,0.525723473,0.453373333,0.627563872,
24167,0.77827381,0.525522508,0.453395556,0.627399232,
24168,0.7782078,0.525321543,0.45351,0.627234553,
24169,0.778439547,0.525321543,0.453697992,0.627309815,
24170,0.778373548,0.525120579,0.45378381,0.627145086,
24171,0.778605483,0.525120579,0.453786667,0.627220355,
24172,0.778837556,0.525120579,0.45394,0.627295643,
24173,0.778771616,0.524919614,0.454033333,0.627130852,
24174,0.778705637,0.52471865,0.454077143,0.626966022,
24175,0.778639618,0.524517685,0.454104286,0.626801153,
24176,0.77857356,0.52431672,0.454217143,0.626636244,
24177,0.778507463,0.524115756,0.454306667,0.626471295,
24178,0.778441326,0.523914791,0.454337143,0.626306306,
24179,0.778673835,0.523914791,0.454350476,0.626381547,
24180,0.778607708,0.523713826,0.45457619,0.626216508,
24181,0.778541542,0.523512862,0.454586667,0.62605143,
24182,0.77877429,0.523512862,0.45466,0.626126667,
24183,0.779007177,0.523512862,0.454755238,0.626201923,
24184,0.779240203,0.523512862,0.45482,0.626277197,
24185,0.779473369,0.523512862,0.454846667,0.626352489,
24186,0.779407363,0.523311897,0.454886667,0.626187327,
24187,0.779640719,0.523311897,0.455064762,0.626262626,
